1,1,2000,1.0,23.6118159294
2,1,2000,1.0,23.3007719517
3,1,2000,1.0,22.9251770973
4,1,2000,1.0,22.3741118908
5,1,2000,1.0,22.4508559704
6,1,2000,1.0,23.8215141296
7,1,2000,1.0,25.4043631554
8,1,2000,1.0,24.0187609196
9,1,2000,1.0,23.4344229698
10,1,2000,1.0,23.5028920174
11,1,2000,1.0,22.5740520954
12,1,2000,1.0,22.766138792
13,1,2000,1.0,22.8157320023
14,1,2000,1.0,22.8974070549
15,1,2000,1.0,24.0566358566
16,1,2000,1.0,21.9756529331
17,1,2000,1.0,22.2906150818
18,1,2000,1.0,22.8177549839
19,1,2000,1.0,22.4517610073
20,1,2000,1.0,22.8681030273
1,10,200,1.0,8.94529371262
2,10,200,1.0,8.79035146236
3,10,200,1.0,9.18489582538
4,10,200,1.0,8.85388212204
5,10,200,1.0,9.39603691101
6,10,200,1.0,9.03190181255
7,10,200,1.0,9.22840092182
8,10,200,1.0,8.9889131546
9,10,200,1.0,9.21829791069
10,10,200,1.0,9.24610071182
11,10,200,1.0,9.18908736706
12,10,200,1.0,9.15568687916
13,10,200,1.0,8.93109102249
14,10,200,1.0,8.12758374214
15,10,200,1.0,9.25288803577
16,10,200,1.0,9.16353802681
17,10,200,1.0,8.99783737659
18,10,200,1.0,9.33368301392
19,10,200,1.0,9.58160192966
20,10,200,1.0,8.99480853081
1,20,100,1.0,8.31426585913
2,20,100,1.0,8.68095716238
3,20,100,1.0,8.38032232523
4,20,100,1.0,8.51030269861
5,20,100,1.0,8.24877631664
6,20,100,1.0,8.66444339752
7,20,100,1.0,8.75886715651
8,20,100,1.0,8.43613427877
9,20,100,1.0,8.47934316397
10,20,100,1.0,8.62148385048
11,20,100,1.0,8.63831472397
12,20,100,1.0,8.39727511406
13,20,100,1.0,8.60900992155
14,20,100,1.0,8.54201116562
15,20,100,1.0,8.26203807593
16,20,100,1.0,8.59094386101
17,20,100,1.0,8.26579138041
18,20,100,1.0,8.8332059145
19,20,100,1.0,8.47648105621
20,20,100,1.0,8.29830281734
1,30,66,1.0,8.70990580718
2,30,66,1.0,8.13272669315
3,30,66,1.0,7.2673890988
4,30,66,1.0,7.18353095849
5,30,66,1.0,8.58640760581
6,30,66,1.0,8.23018389543
7,30,66,1.0,8.22731265227
