1,1,2000,1.0,31.1595261097
2,1,2000,1.0,24.5378968716
3,1,2000,1.0,24.1952571869
4,1,2000,1.0,30.8934028149
5,1,2000,1.0,25.1056640148
6,1,2000,1.0,22.9282228947
7,1,2000,1.0,21.4832720757
8,1,2000,1.0,23.5636410713
9,1,2000,1.0,24.5900099277
10,1,2000,1.0,23.8209078312
11,1,2000,1.0,23.4998960495
12,1,2000,1.0,24.4767539501
13,1,2000,1.0,23.0214879513
14,1,2000,1.0,23.3209519386
15,1,2000,1.0,22.7178280354
16,1,2000,1.0,24.4098358154
17,1,2000,1.0,27.8337640762
18,1,2000,1.0,26.8532969952
19,1,2000,1.0,23.28632617
20,1,2000,1.0,23.8314490318
1,10,200,0.4,9.48008022308
2,10,200,1.0,12.1832398176
3,10,200,1.0,11.3852434874
4,10,200,1.0,9.1276184082
5,10,200,1.0,9.20079751015
6,10,200,1.0,9.08992116451
7,10,200,0.85,9.53045408726
8,10,200,0.29,9.70459678173
9,10,200,0.39,9.70613651276
10,10,200,1.0,10.7053544283
11,10,200,0.56,10.9523389816
12,10,200,1.0,14.6583235979
13,10,200,1.0,13.3986275673
14,10,200,0.65,13.040777874
15,10,200,1.0,10.8287421703
16,10,200,1.0,9.62399089337
17,10,200,0.89,9.29019277096
18,10,200,1.0,9.58622319698
19,10,200,0.59,10.3660484791
20,10,200,1.0,11.8900371552
1,20,100,0.3,9.30545682907
2,20,100,1.0,10.3681348324
3,20,100,1.0,14.2947322369
4,20,100,0.29,14.261382103
5,20,100,0.26,18.3136139989
6,20,100,0.35,11.1158354521
7,20,100,0.42,9.27437751293
8,20,100,0.4,9.3387046814
9,20,100,1.0,12.3704634786
10,20,100,0.43,10.6407732248
11,20,100,0.32,8.75513801575
12,20,100,0.4,8.74963847399
13,20,100,0.39,8.82057598829
14,20,100,0.43,8.82302111387
15,20,100,1.0,8.95489169359
16,20,100,1.0,8.74804177284
17,20,100,0.23,9.00992697477
18,20,100,0.27,9.13486677408
19,20,100,0.24,8.66211555004
20,20,100,0.25,8.68180629015
1,30,66,0.36,9.55246968269
2,30,66,1.0,10.313436993
3,30,66,0.25,9.37878646056
4,30,66,1.0,10.988350757
5,30,66,0.32,8.05574274858
6,30,66,0.4,8.4239576896
7,30,66,1.0,9.6700666666
8,30,66,0.35,8.992030557
9,30,66,0.32,8.51653002103
10,30,66,1.0,8.53809873263
11,30,66,0.23,10.1363920291
12,30,66,0.22,9.06872076194
13,30,66,0.29,8.73966602484
14,30,66,1.0,8.79273889065
15,30,66,0.42,8.81019797325
16,30,66,0.27,8.7429312547
17,30,66,1.0,8.90241265297
18,30,66,0.17,10.9344615698
19,30,66,0.27,10.1314885219
20,30,66,0.21,8.9183144172
1,40,50,0.33,8.46362082362
2,40,50,0.24,8.52526762486
3,40,50,0.25,8.82147729397
4,40,50,0.2,8.85224241018
5,40,50,0.32,8.09312491417
6,40,50,1.0,8.6743181467
7,40,50,1.0,9.02660307884
8,40,50,1.0,7.87636513114
9,40,50,0.44,9.9166469574
10,40,50,0.38,10.2480882764
11,40,50,0.18,8.85944498777
12,40,50,0.34,8.09240595698
13,40,50,0.28,9.37668258548
